severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	scope	textRange	debt	key	hash	status
MAJOR	2022-11-08T09:41:07+0000		183.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/doctor/display.html		MAIN	{startLine=183.0, endLine=183.0, startOffset=16.0, endOffset=20.0}	-	AYRWnabNxuRpS6X9fA3V	a4ba93dcf2c2edcb925bbfc735090d42	OPEN
MAJOR	2022-11-08T09:41:07+0000		184.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/doctor/display.html		MAIN	{startLine=184.0, endLine=184.0, startOffset=16.0, endOffset=20.0}	-	AYRWnabNxuRpS6X9fA3W	efbef81edfa8fde96e2c9a9cb5d553a5	OPEN
MAJOR	2022-11-08T09:41:07+0000		185.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/doctor/display.html		MAIN	{startLine=185.0, endLine=185.0, startOffset=16.0, endOffset=20.0}	-	AYRWnabNxuRpS6X9fA3X	3e483b6938a62fa7bb45663d92fbe8f6	OPEN
MINOR	2022-11-08T09:41:07+0000		33.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/doctor/search.html		MAIN	{startLine=33.0, endLine=33.0, startOffset=4.0, endOffset=25.0}	5min	AYRWnabSxuRpS6X9fA3a	99686b27b2ad525df0b3aa55cb0ffd73	OPEN
MINOR	2022-11-08T09:41:07+0000		7.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=7.0, endLine=7.0, startOffset=0.0, endOffset=7.0}	5min	AYRWnacqxuRpS6X9fA6a	fdcbb7ca6d7202e68ff5e231215d38a9	OPEN
MAJOR	2022-11-08T09:41:07+0000		9.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=9.0, endLine=9.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6b	205b34564bed23cef0b3bbb62862a547	OPEN
MAJOR	2022-11-08T09:41:07+0000		10.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=10.0, endLine=10.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6c	cad2b7e89d029ee9c35388e013b471ea	OPEN
MAJOR	2022-11-08T09:41:07+0000		11.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=11.0, endLine=11.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6d	938fb666ee0ebe91c99159d82cd56ce4	OPEN
MAJOR	2022-11-08T09:41:07+0000		12.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=12.0, endLine=12.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6e	c4dba9a56e08e0674e30ff4886852ef3	OPEN
MAJOR	2022-11-08T09:41:07+0000		13.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=13.0, endLine=13.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6f	8b5bcb55563a1c2a7679662d54fc75e3	OPEN
MAJOR	2022-11-08T09:41:07+0000		14.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=14.0, endLine=14.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6g	7f7b1b7b444ffc9eb3dc4a4a6dd4f42b	OPEN
MAJOR	2022-11-08T09:41:07+0000		15.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=15.0, endLine=15.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6h	e14077cfb92ea9f65c13a886c6e23901	OPEN
MAJOR	2022-11-08T09:41:07+0000		16.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=16.0, endLine=16.0, startOffset=8.0, endOffset=32.0}	-	AYRWnacqxuRpS6X9fA6i	5cf82606b40bcd92d71408a27ed0b3ad	OPEN
MAJOR	2022-11-08T09:41:07+0000		18.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hinhanh.html		MAIN	{startLine=18.0, endLine=18.0, startOffset=8.0, endOffset=12.0}	-	AYRWnacqxuRpS6X9fA6j	be76b0c38f66f4c40abf69acbab2386d	OPEN
MINOR	2022-11-08T09:41:07+0000		8.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=8.0, endLine=8.0, startOffset=12.0, endOffset=19.0}	5min	AYRWnacixuRpS6X9fA6B	fdcbb7ca6d7202e68ff5e231215d38a9	OPEN
MAJOR	2022-11-08T09:41:07+0000		10.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=10.0, endLine=10.0, startOffset=20.0, endOffset=44.0}	-	AYRWnacixuRpS6X9fA6C	8a39d4513170da20a3f65b081b80bd39	OPEN
MAJOR	2022-11-08T09:41:07+0000		11.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=11.0, endLine=11.0, startOffset=20.0, endOffset=44.0}	-	AYRWnacixuRpS6X9fA6D	33873ca06fba89db43f172c3fe5a5e13	OPEN
MAJOR	2022-11-08T09:41:07+0000		12.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=12.0, endLine=12.0, startOffset=20.0, endOffset=44.0}	-	AYRWnacixuRpS6X9fA6E	917e9c1736b05fb38a518cd3a171db3f	OPEN
MAJOR	2022-11-08T09:41:07+0000		13.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=13.0, endLine=13.0, startOffset=20.0, endOffset=44.0}	-	AYRWnacixuRpS6X9fA6F	cb7fb3afb22919ad93c30bb3417119c3	OPEN
MAJOR	2022-11-08T09:41:07+0000		14.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=14.0, endLine=14.0, startOffset=20.0, endOffset=24.0}	-	AYRWnacixuRpS6X9fA6G	be76b0c38f66f4c40abf69acbab2386d	OPEN
MAJOR	2022-11-08T09:41:07+0000		16.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=16.0, endLine=16.0, startOffset=20.0, endOffset=24.0}	-	AYRWnacixuRpS6X9fA6H	be76b0c38f66f4c40abf69acbab2386d	OPEN
MINOR	2022-11-08T09:41:07+0000		90.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <i> tag by <em>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=90.0, endLine=90.0, startOffset=16.0, endOffset=97.0}	2min	AYRWnacixuRpS6X9fA6I	51374324e3668dd48ba5baac00b3effb	OPEN
MINOR	2022-11-08T09:41:07+0000		91.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=91.0, endLine=91.0, startOffset=16.0, endOffset=23.0}	5min	AYRWnacixuRpS6X9fA6J	fdcbb7ca6d7202e68ff5e231215d38a9	OPEN
MAJOR	2022-11-08T09:41:07+0000		93.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=93.0, endLine=93.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6K	b22958c11d3f8723f6065cff40ba7d9e	OPEN
MAJOR	2022-11-08T09:41:07+0000		94.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=94.0, endLine=94.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6L	8abfe349d5793dc862d94ac9a3a1470c	OPEN
MAJOR	2022-11-08T09:41:07+0000		95.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=95.0, endLine=95.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6M	917e9c1736b05fb38a518cd3a171db3f	OPEN
MAJOR	2022-11-08T09:41:07+0000		96.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=96.0, endLine=96.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6N	cb7fb3afb22919ad93c30bb3417119c3	OPEN
MAJOR	2022-11-08T09:41:07+0000		97.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=97.0, endLine=97.0, startOffset=24.0, endOffset=28.0}	-	AYRWnacixuRpS6X9fA6O	be76b0c38f66f4c40abf69acbab2386d	OPEN
MAJOR	2022-11-08T09:41:07+0000		100.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=100.0, endLine=100.0, startOffset=24.0, endOffset=28.0}	-	AYRWnacixuRpS6X9fA6P	be76b0c38f66f4c40abf69acbab2386d	OPEN
MINOR	2022-11-08T09:41:07+0000		174.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <i> tag by <em>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=174.0, endLine=174.0, startOffset=16.0, endOffset=97.0}	2min	AYRWnacixuRpS6X9fA6Q	56697b5f70c8db69111b72ada94d1465	OPEN
MINOR	2022-11-08T09:41:07+0000		175.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=175.0, endLine=175.0, startOffset=16.0, endOffset=23.0}	5min	AYRWnacixuRpS6X9fA6R	fdcbb7ca6d7202e68ff5e231215d38a9	OPEN
MAJOR	2022-11-08T09:41:07+0000		177.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=177.0, endLine=177.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6S	07e3b92bf0f2925a0c851704ceef8121	OPEN
MAJOR	2022-11-08T09:41:07+0000		178.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=178.0, endLine=178.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6T	c2cf33a3842e92ad4df31cbdeefa9ad5	OPEN
MAJOR	2022-11-08T09:41:07+0000		179.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=179.0, endLine=179.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6U	147121677ee36a7a2bfb2476cf311c43	OPEN
MAJOR	2022-11-08T09:41:07+0000		180.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=180.0, endLine=180.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6V	9e624ae05927bcf4e8b7d49f3cf1ca58	OPEN
MAJOR	2022-11-08T09:41:07+0000		181.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=181.0, endLine=181.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6W	89f76e5b5a906be8e25a35c1c13c061e	OPEN
MAJOR	2022-11-08T09:41:07+0000		182.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=182.0, endLine=182.0, startOffset=24.0, endOffset=48.0}	-	AYRWnacixuRpS6X9fA6X	ff5e521dd42960ab2dd39899aeb349ff	OPEN
MAJOR	2022-11-08T09:41:07+0000		183.0		Web:TableHeaderHasIdOrScopeCheck	Minh	-	Add either an 'id' or a 'scope' attribute to this <th> tag.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=183.0, endLine=183.0, startOffset=24.0, endOffset=28.0}	-	AYRWnacixuRpS6X9fA6Y	be76b0c38f66f4c40abf69acbab2386d	OPEN
MINOR	2022-11-08T09:41:07+0000		336.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <i> tag by <em>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/hoibenh.html		MAIN	{startLine=336.0, endLine=336.0, startOffset=16.0, endOffset=97.0}	2min	AYRWnacixuRpS6X9fA6Z	dfdee897a4ec2fce91da74f0b7a52359	OPEN
MINOR	2022-11-08T09:41:07+0000		10.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <b> tag by <strong>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/manage_images.html		MAIN	{startLine=10.0, endLine=10.0, startOffset=11.0, endOffset=14.0}	2min	AYRWnab-xuRpS6X9fA4c	218851381f4f47dd106ddb469856a441	OPEN
MINOR	2022-11-08T09:41:07+0000		30.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <b> tag by <strong>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/manage_images.html		MAIN	{startLine=30.0, endLine=30.0, startOffset=11.0, endOffset=14.0}	2min	AYRWnab-xuRpS6X9fA4d	43f85254ee3a916d429567bc4405b705	OPEN
MINOR	2022-11-08T09:41:07+0000		52.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <b> tag by <strong>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/manage_images.html		MAIN	{startLine=52.0, endLine=52.0, startOffset=11.0, endOffset=14.0}	2min	AYRWnab-xuRpS6X9fA4e	1b6e492c4ba3474cde66f23fa6fec2e5	OPEN
MINOR	2022-11-08T09:41:07+0000		12.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=12.0, endLine=12.0, startOffset=16.0, endOffset=44.0}	5min	AYRWnabnxuRpS6X9fA3q	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MAJOR	2022-11-08T09:41:07+0000		12.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=12.0, endLine=12.0, startOffset=16.0, endOffset=44.0}	-	AYRWnabnxuRpS6X9fA3r	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MINOR	2022-11-08T09:41:07+0000		17.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=17.0, endLine=17.0, startOffset=28.0, endOffset=67.0}	5min	AYRWnabnxuRpS6X9fA3s	59523d22540d8e1261ba77415ba98c89	OPEN
MAJOR	2022-11-08T09:41:07+0000		17.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=17.0, endLine=17.0, startOffset=28.0, endOffset=67.0}	-	AYRWnabnxuRpS6X9fA3t	59523d22540d8e1261ba77415ba98c89	OPEN
MINOR	2022-11-08T09:41:07+0000		53.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=53.0, endLine=53.0, startOffset=16.0, endOffset=44.0}	5min	AYRWnabnxuRpS6X9fA3u	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MAJOR	2022-11-08T09:41:07+0000		53.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=53.0, endLine=53.0, startOffset=16.0, endOffset=44.0}	-	AYRWnabnxuRpS6X9fA3v	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MINOR	2022-11-08T09:41:07+0000		57.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=57.0, endLine=57.0, startOffset=36.0, endOffset=72.0}	5min	AYRWnabnxuRpS6X9fA3w	cb13ff51bce8f7e2e12bbe41bb7cc493	OPEN
MAJOR	2022-11-08T09:41:07+0000		57.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=57.0, endLine=57.0, startOffset=36.0, endOffset=72.0}	-	AYRWnabnxuRpS6X9fA3x	cb13ff51bce8f7e2e12bbe41bb7cc493	OPEN
MINOR	2022-11-08T09:41:07+0000		132.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=132.0, endLine=132.0, startOffset=36.0, endOffset=64.0}	5min	AYRWnabnxuRpS6X9fA3y	93bbe88af6d1117988c915aebe69bfa5	OPEN
MAJOR	2022-11-08T09:41:07+0000		132.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=132.0, endLine=132.0, startOffset=36.0, endOffset=64.0}	-	AYRWnabnxuRpS6X9fA3z	93bbe88af6d1117988c915aebe69bfa5	OPEN
MINOR	2022-11-08T09:41:07+0000		274.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=274.0, endLine=274.0, startOffset=36.0, endOffset=66.0}	5min	AYRWnabnxuRpS6X9fA30	ae166dcdaff79186351fd2c00d18ddfa	OPEN
MAJOR	2022-11-08T09:41:07+0000		274.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=274.0, endLine=274.0, startOffset=36.0, endOffset=66.0}	-	AYRWnabnxuRpS6X9fA31	ae166dcdaff79186351fd2c00d18ddfa	OPEN
MINOR	2022-11-08T09:41:07+0000		666.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <i> tag by <em>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=666.0, endLine=666.0, startOffset=28.0, endOffset=57.0}	2min	AYRWnabnxuRpS6X9fA32	f15fe2ec74228d0c5c8c758543a61324	OPEN
MINOR	2022-11-08T09:41:07+0000		667.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <i> tag by <em>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=667.0, endLine=667.0, startOffset=28.0, endOffset=90.0}	2min	AYRWnabnxuRpS6X9fA33	944f4b8fa690f73d6f3ee7aa6e0c465a	OPEN
MINOR	2022-11-08T09:41:07+0000		686.0		Web:BoldAndItalicTagsCheck	Minh	2min	Replace this <b> tag by <strong>.	2022-11-08T09:41:07+0000	BUG	"accessibility / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=686.0, endLine=686.0, startOffset=23.0, endOffset=26.0}	2min	AYRWnabnxuRpS6X9fA34	8180daa3806147d0566e1abaa1afed33	OPEN
MINOR	2022-11-08T09:41:07+0000		703.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=703.0, endLine=703.0, startOffset=20.0, endOffset=48.0}	5min	AYRWnabnxuRpS6X9fA35	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MAJOR	2022-11-08T09:41:07+0000		703.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=703.0, endLine=703.0, startOffset=20.0, endOffset=48.0}	-	AYRWnabnxuRpS6X9fA36	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MINOR	2022-11-08T09:41:07+0000		707.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=707.0, endLine=707.0, startOffset=32.0, endOffset=71.0}	5min	AYRWnabnxuRpS6X9fA37	59523d22540d8e1261ba77415ba98c89	OPEN
MAJOR	2022-11-08T09:41:07+0000		707.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=707.0, endLine=707.0, startOffset=32.0, endOffset=71.0}	-	AYRWnabnxuRpS6X9fA38	59523d22540d8e1261ba77415ba98c89	OPEN
MAJOR	2022-11-08T09:41:07+0000		744.0		Web:S5256	Minh	-	"Add ""<th>"" headers to this ""<table>""."	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=744.0, endLine=744.0, startOffset=20.0, endOffset=48.0}	-	AYRWnabnxuRpS6X9fA3-	520f5913f5eb1d9d03d16b55220bdb53	OPEN
MINOR	2022-11-08T09:41:07+0000		744.0		Web:TableWithoutCaptionCheck	Minh	5min	Add a description to this table.	2022-11-08T09:41:07+0000	BUG	"accessibility / wcag2-a / "	Minh:DCLV/templates/fhir/manage_schedule.html		MAIN	{startLine=744.0, endLine=744.0, startOffset=20.0, endOffset=48.0}	5min	AYRWnabnxuRpS6X9fA39	520f5913f5eb1d9d03d16b55220bdb53	OPEN
